id,fixtureID,team_id,position,goals,shots,xg,time
1997,1042075,596,away,3.00,4.00,3.00,1694957400
1998,1035079,45,home,0.00,1.00,0.34,1694964600
1999,1035079,42,away,1.00,4.00,1.02,1694964600
2000,1042072,597,home,0.00,2.00,0.00,1694966400
2001,1042072,1080,away,2.00,4.00,2.00,1694966400
2002,1035083,65,home,1.00,4.00,0.71,1695062700
2003,1035083,44,away,1.00,3.00,0.55,1695062700
2004,1060671,621,home,1.00,7.00,1.00,1695124800
2005,1060671,1088,away,1.00,10.00,1.00,1695124800
2006,1060672,2011,home,0.00,2.00,0.00,1695132900
2007,1060672,558,away,3.00,4.00,3.00,1695132900
2008,1060669,2006,home,1.00,1.00,1.00,1695132900
2009,1060669,1079,away,2.00,2.00,2.00,1695132900
2010,1060666,555,home,1.00,1.00,1.00,1695211200
2011,1060666,2012,away,1.00,1.00,1.00,1695211200
2012,1060668,1084,home,0.00,4.00,0.00,1695211200
2013,1060668,597,away,0.00,6.00,0.00,1695211200
2014,1060667,1083,home,1.00,1.00,1.00,1695219300
2015,1060667,779,away,1.00,1.00,1.00,1695219300
2016,1060670,1085,home,3.00,7.00,3.00,1695219300
2017,1060670,596,away,3.00,5.00,3.00,1695219300
2018,1060665,1080,home,0.00,0.00,0.00,1695305700
2019,1060665,1993,away,0.00,0.00,0.00,1695305700
2020,1042082,1079,home,2.00,4.00,2.00,1695466800
2021,1042082,2012,away,1.00,4.00,1.00,1695466800
2022,1042083,2006,home,1.00,4.00,1.00,1695475800
2023,1042083,1085,away,0.00,4.00,0.00,1695475800
2024,1035095,50,home,2.00,4.00,1.33,1695477600
2025,1035095,65,away,0.00,3.00,1.03,1695477600
2026,1035094,1359,home,1.00,4.00,2.17,1695477600
2027,1035094,39,away,1.00,3.00,0.59,1695477600
2028,1035092,52,home,0.00,3.00,0.30,1695477600
2029,1035092,36,away,0.00,5.00,0.59,1695477600
2030,1042079,558,home,1.00,7.00,1.00,1695484800
2031,1042079,1088,away,0.00,7.00,0.00,1695484800
2032,1035088,55,home,1.00,2.00,1.03,1695486600
2033,1035088,45,away,3.00,6.00,1.90,1695486600
2034,1035090,44,home,0.00,4.00,1.09,1695495600
2035,1035090,33,away,1.00,4.00,0.97,1695495600
2036,1042084,2011,home,3.00,11.00,3.00,1695553200
2037,1042084,1080,away,1.00,3.00,1.00,1695553200
2038,1035089,51,home,3.00,4.00,1.85,1695560400
2039,1035089,35,away,1.00,4.00,1.14,1695560400
2040,1035093,40,home,3.00,7.00,3.03,1695560400
2041,1035093,48,away,1.00,4.00,1.10,1695560400
2042,1035091,49,home,0.00,4.00,1.33,1695560400
2043,1035091,66,away,1.00,7.00,1.07,1695560400
2044,1035087,42,home,2.00,6.00,2.03,1695560400
2045,1035087,47,away,2.00,5.00,1.46,1695560400
2046,1042078,596,home,1.00,2.00,1.00,1695562200
2047,1042078,597,away,2.00,4.00,2.00,1695562200
2048,1035096,62,home,0.00,1.00,0.94,1695569400
2049,1035096,34,away,8.00,15.00,3.92,1695569400
2050,1042080,779,home,3.00,5.00,3.00,1695571200
2051,1042080,555,away,3.00,4.00,3.00,1695571200
2052,1042081,621,home,2.00,6.00,2.00,1695571200
2053,1042081,1084,away,0.00,1.00,0.00,1695571200
2054,1042085,1993,home,0.00,2.00,0.00,1695657600
2055,1042085,1083,away,1.00,5.00,1.00,1695657600
2056,1125701,33,home,3.00,7.00,3.00,1695754800
2057,1125701,52,away,0.00,2.00,0.00,1695754800
2058,1125707,49,home,1.00,4.00,1.00,1695840300
2059,1125707,51,away,0.00,2.00,0.00,1695840300
2060,1125700,66,home,1.00,3.00,1.00,1695840300
2061,1125700,45,away,2.00,4.00,2.00,1695840300
2062,1125706,55,home,0.00,4.00,0.00,1695840300
2063,1125706,42,away,1.00,3.00,1.00,1695840300
2064,1125712,34,home,1.00,4.00,1.00,1695841200
2065,1125712,50,away,0.00,2.00,0.00,1695841200
2066,1042086,779,home,2.00,5.00,2.00,1696003200
2067,1042086,1084,away,2.00,4.00,2.00,1696003200
2068,1042093,1080,home,3.00,3.00,3.00,1696064400
2069,1042093,596,away,1.00,14.00,1.00,1696064400
2070,1042089,597,home,1.00,1.00,1.00,1696072500
2071,1042089,2011,away,0.00,3.00,0.00,1696072500
2072,1035098,66,home,6.00,9.00,1.58,1696073400
2073,1035098,51,away,1.00,3.00,1.71,1696073400
2074,1042091,1083,home,0.00,3.00,0.00,1696080600
2075,1042091,621,away,2.00,4.00,2.00,1696080600
2076,1035097,35,home,0.00,1.00,0.65,1696082400
2077,1035097,42,away,4.00,8.00,3.43,1696082400
2078,1035099,45,home,1.00,5.00,2.90,1696082400
2079,1035099,1359,away,2.00,2.00,0.89,1696082400
2080,1035102,34,home,2.00,8.00,3.19,1696082400
2081,1035102,44,away,0.00,2.00,0.65,1696082400
2082,1035106,39,home,2.00,1.00,0.47,1696082400
2083,1035106,50,away,1.00,8.00,0.87,1696082400
2084,1035105,48,home,2.00,9.00,2.14,1696082400
2085,1035105,62,away,0.00,2.00,1.07,1696082400
2086,1035101,33,home,0.00,4.00,1.30,1696082400
2087,1035101,52,away,1.00,2.00,0.90,1696082400
2088,1042088,555,home,1.00,3.00,1.00,1696089600
2089,1042088,2006,away,0.00,1.00,0.00,1696089600
2090,1035104,47,home,2.00,8.00,2.23,1696091400
2091,1035104,40,away,1.00,4.00,1.31,1696091400
2092,1042092,1993,home,2.00,5.00,2.00,1696158000
2093,1042092,2012,away,0.00,1.00,0.00,1696158000
2094,1035103,65,home,1.00,1.00,0.46,1696165200
2095,1035103,55,away,1.00,5.00,1.66,1696165200
2096,1042087,1079,home,4.00,7.00,4.00,1696167000
2097,1042087,558,away,0.00,3.00,0.00,1696167000
2098,1042090,1085,home,1.00,2.00,1.00,1696176000
2099,1042090,1088,away,1.00,5.00,1.00,1696176000
2100,1035100,36,home,0.00,3.00,1.09,1696273200
2101,1035100,49,away,2.00,4.00,1.70,1696273200
2102,1060677,596,home,2.00,7.00,2.00,1696342500
2103,1060677,2006,away,1.00,3.00,1.00,1696342500
2104,1060675,597,home,3.00,3.00,3.00,1696342500
2105,1060675,779,away,1.00,1.00,1.00,1696342500
2106,1035051,1359,home,1.00,3.00,1.34,1696357800
2107,1035051,44,away,2.00,4.00,1.11,1696357800
2108,1060679,1088,home,3.00,14.00,3.00,1696427100
2109,1060679,558,away,0.00,1.00,0.00,1696427100
2110,1060680,621,home,3.00,3.00,3.00,1696428900
2111,1060680,2011,away,0.00,0.00,0.00,1696428900
2112,1042101,1084,home,2.00,5.00,1.89,1696669200
2113,1042101,597,away,2.00,5.00,2.32,1696669200
2114,1042098,2012,home,0.00,5.00,0.00,1696676400
2115,1042098,596,away,2.00,3.00,2.00,1696676400
2116,1035113,1359,home,0.00,2.00,0.76,1696678200
2117,1035113,47,away,1.00,4.00,1.96,1696678200
2118,1042099,2006,home,1.00,3.00,1.00,1696685400
2119,1042099,1080,away,0.00,2.00,0.00,1696685400
2120,1035114,33,home,2.00,8.00,1.43,1696687200
2121,1035114,55,away,1.00,3.00,0.95,1696687200
2122,1035111,45,home,3.00,8.00,2.49,1696687200
2123,1035111,35,away,0.00,4.00,0.69,1696687200
2124,1035109,44,home,1.00,3.00,0.76,1696687200
2125,1035109,49,away,4.00,5.00,1.86,1696687200
2126,1035112,36,home,3.00,6.00,2.21,1696687200
2127,1035112,62,away,1.00,2.00,0.57,1696687200
2128,1042095,621,home,3.00,6.00,3.00,1696694400
2129,1042095,779,away,2.00,3.00,2.00,1696694400
2130,1035110,52,home,0.00,2.00,0.81,1696696200
2131,1035110,65,away,0.00,5.00,1.05,1696696200
2132,1042100,2011,home,2.00,3.00,2.00,1696762800
2133,1042100,1079,away,0.00,4.00,0.00,1696762800
2134,1035116,39,home,1.00,3.00,1.68,1696770000
2135,1035116,66,away,1.00,4.00,1.61,1696770000
2136,1035108,51,home,2.00,3.00,2.32,1696770000
2137,1035108,40,away,2.00,4.00,2.35,1696770000
2138,1035115,48,home,2.00,3.00,1.16,1696770000
2139,1035115,34,away,2.00,3.00,2.01,1696770000
2140,1042096,1088,home,0.00,4.00,0.00,1696771800
2141,1042096,1993,away,0.00,4.00,0.00,1696771800
2142,1035107,42,home,1.00,2.00,0.39,1696779000
2143,1035107,50,away,0.00,1.00,0.48,1696779000
2144,1042094,558,home,2.00,4.00,2.00,1696780800
2145,1042094,555,away,2.00,5.00,2.00,1696780800
2146,1042097,1085,home,0.00,4.00,0.00,1696780800
2147,1042097,1083,away,1.00,6.00,1.00,1696780800
2148,1042109,1080,home,1.00,8.00,1.00,1697878800
2149,1042109,1993,away,2.00,7.00,2.00,1697878800
2150,1042106,1083,home,0.00,3.00,0.00,1697886000
2151,1042106,555,away,0.00,2.00,0.00,1697886000
2152,1042105,597,home,0.00,8.00,0.00,1697895000
2153,1042105,1088,away,0.00,4.00,0.00,1697895000
2154,1042107,2006,home,2.00,5.00,2.00,1697904000
2155,1042107,621,away,2.00,7.00,2.00,1697904000
2156,1042108,1084,home,1.00,2.00,1.00,1697965200
2157,1042108,2012,away,4.00,8.00,4.00,1697965200
2158,1042103,558,home,2.00,11.00,2.00,1697972400
2159,1042103,2011,away,0.00,1.00,0.00,1697972400
2160,1042102,596,home,3.00,6.00,3.00,1697981400
2161,1042102,1079,away,1.00,1.00,1.00,1697981400
2162,1042104,779,home,3.00,4.00,3.00,1697990400
2163,1042104,1085,away,0.00,4.00,0.00,1697990400
2164,1042115,1083,home,1.00,4.00,1.00,1698422400
2165,1042115,2006,away,0.00,2.00,0.00,1698422400
2166,1042117,1993,home,2.00,3.00,2.00,1698490800
2167,1042117,558,away,0.00,2.00,0.00,1698490800
2168,1042111,779,home,1.00,5.00,1.00,1698499800
2169,1042111,597,away,0.00,6.00,0.00,1698499800
2170,1042112,1079,home,1.00,5.00,1.00,1698499800
2171,1042112,1080,away,1.00,5.00,1.00,1698499800
2172,1042110,596,home,2.00,3.00,2.00,1698508800
2173,1042110,1085,away,1.00,3.00,1.00,1698508800
2174,1042116,2011,home,1.00,2.00,0.23,1698577200
2175,1042116,2012,away,0.00,5.00,2.57,1698577200
2176,1042114,1088,home,2.00,6.00,2.00,1698586200
2177,1042114,1084,away,1.00,5.00,1.00,1698586200
2178,1042113,555,home,1.00,6.00,1.00,1698597000
2179,1042113,621,away,0.00,7.00,0.00,1698597000
2180,1060685,596,home,1.00,1.00,1.00,1698769800
2181,1060685,1079,away,0.00,0.00,0.00,1698769800
2182,1060686,2006,home,4.00,4.00,4.00,1698773400
2183,1060686,1085,away,1.00,1.00,1.00,1698773400
2184,1060684,597,home,3.00,3.00,3.00,1698852600
2185,1060684,1083,away,0.00,0.00,0.00,1698852600
2186,1060682,2012,home,2.00,5.00,2.00,1698852600
2187,1060682,1993,away,0.00,5.00,0.00,1698852600
2188,1060688,558,home,2.00,8.00,2.00,1698860700
2189,1060688,621,away,3.00,6.00,3.00,1698860700
2190,1060681,555,home,3.00,4.00,3.00,1698939000
2191,1060681,1080,away,1.00,5.00,1.00,1698939000
2192,1060687,1088,home,2.00,2.00,2.00,1698947100
2193,1060687,2011,away,1.00,1.00,1.00,1698947100
2194,1060683,779,home,2.00,7.00,2.00,1698947100
2195,1060683,1084,away,1.00,3.00,1.00,1698947100
2196,1042121,1085,home,1.00,6.00,1.00,1699104600
2197,1042121,1993,away,2.00,3.00,2.00,1699104600
2198,1042123,2006,home,0.00,1.00,0.00,1699113600
2199,1042123,596,away,2.00,4.00,2.00,1699113600
2200,1042118,621,home,2.00,7.00,2.26,1699182000
2201,1042118,1079,away,1.00,2.00,0.87,1699182000
2202,1042119,555,home,3.00,7.00,3.00,1699191000
2203,1042119,2011,away,2.00,2.00,2.00,1699191000
2204,1042120,597,home,1.00,5.00,1.87,1699201800
2205,1042120,558,away,1.00,2.00,0.69,1699201800
2206,1042125,1080,home,1.00,10.00,1.00,1699268400
2207,1042125,779,away,1.00,7.00,1.00,1699268400
2208,1042124,1084,home,0.00,7.00,0.00,1699277400
2209,1042124,1083,away,1.00,2.00,1.00,1699277400
2210,1042122,2012,home,3.00,10.00,3.00,1699288200
2211,1042122,1088,away,3.00,8.00,3.00,1699288200
2212,1042128,1079,home,3.00,9.00,3.00,1699700400
2213,1042128,1084,away,1.00,2.00,1.00,1699700400
2214,1042133,1993,home,1.00,6.00,1.00,1699700400
2215,1042133,555,away,1.00,2.00,1.00,1699700400
2216,1042130,597,home,2.00,5.00,2.00,1699709400
2217,1042130,1085,away,1.00,3.00,1.00,1699709400
2218,1042126,596,home,1.00,4.00,1.00,1699720200
2219,1042126,621,away,1.00,5.00,1.00,1699720200
2220,1042132,2011,home,0.00,1.00,0.00,1699786800
2221,1042132,2006,away,0.00,1.00,0.00,1699786800
2222,1042129,1088,home,2.00,6.00,2.00,1699795800
2223,1042129,1080,away,0.00,5.00,0.00,1699795800
2224,1042131,2012,home,0.00,4.00,0.00,1699804800
2225,1042131,1083,away,2.00,4.00,2.00,1699804800
2226,1042127,558,home,2.00,3.00,2.00,1699806600
2227,1042127,779,away,1.00,6.00,1.00,1699806600
