fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
881110,1676723400,58,Millwall,3,2,62,Sheffield Utd
881111,1676732400,73,Rotherham,0,2,1346,Coventry
881112,1676732400,746,Sunderland,1,1,56,Bristol City
881113,1676923200,38,Watford,3,2,60,West Brom
881114,1676732400,61,Wigan,0,0,71,Norwich
881115,1677337200,54,Birmingham,0,1,1359,Luton
881116,1677337200,56,Bristol City,1,0,64,Hull City
881117,1677337200,44,Burnley,4,0,37,Huddersfield
881118,1677328200,1346,Coventry,2,1,746,Sunderland
881119,1677337200,71,Norwich,2,0,43,Cardiff
881120,1677337200,59,Preston,2,1,61,Wigan
881121,1677337200,72,QPR,1,3,67,Blackburn
881122,1677337200,53,Reading,3,1,1356,Blackpool
881123,1677337200,62,Sheffield Utd,1,0,38,Watford
881124,1677337200,75,Stoke City,0,1,58,Millwall
881125,1677528000,76,Swansea,1,1,73,Rotherham
881126,1677337200,60,West Brom,2,0,70,Middlesbrough
881127,1677933000,67,Blackburn,1,0,62,Sheffield Utd
881128,1677942000,1356,Blackpool,0,0,44,Burnley
881129,1677933000,43,Cardiff,2,0,56,Bristol City
881130,1677942000,37,Huddersfield,0,4,1346,Coventry
881131,1677873600,64,Hull City,2,0,60,West Brom
881132,1677942000,1359,Luton,1,0,76,Swansea
881133,1677942000,70,Middlesbrough,5,0,53,Reading
881134,1677942000,58,Millwall,2,3,71,Norwich
881135,1677942000,73,Rotherham,3,1,72,QPR
881136,1677942000,746,Sunderland,1,5,75,Stoke City
881137,1677942000,38,Watford,0,0,59,Preston
881138,1677942000,61,Wigan,1,1,54,Birmingham
881139,1678546800,54,Birmingham,2,0,73,Rotherham
881140,1678537800,56,Bristol City,2,0,1356,Blackpool
881141,1678546800,44,Burnley,3,0,61,Wigan
881142,1678546800,1346,Coventry,1,1,64,Hull City
881143,1678622400,71,Norwich,0,1,746,Sunderland
881144,1678546800,59,Preston,2,0,43,Cardiff
881145,1678546800,72,QPR,1,0,38,Watford
881146,1678546800,53,Reading,0,1,58,Millwall
