fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
872889,1660388400,188,Arminia Bielefeld,0,2,175,Hamburger SV
872890,1660415400,181,SV Darmstadt 98,4,0,1321,Hansa Rostock
872891,1660476600,186,FC St. Pauli,3,0,179,FC Magdeburg
872892,1660321800,171,FC Nurnberg,0,3,180,FC Heidenheim
872893,1660388400,191,Holstein Kiel,3,0,744,Eintracht Braunschweig
872894,1660476600,158,Fortuna Dusseldorf,2,2,178,SpVgg Greuther Furth
872895,1660476600,166,Hannover 96,1,0,177,Jahn Regensburg
872896,1660388400,785,Karlsruher SC,3,2,189,SV Sandhausen
872897,1660321800,745,FC Kaiserslautern,0,1,185,SC Paderborn 07
872898,1661081400,178,SpVgg Greuther Furth,1,3,745,FC Kaiserslautern
872899,1660926600,175,Hamburger SV,1,2,181,SV Darmstadt 98
872900,1661081400,180,FC Heidenheim,1,1,188,Arminia Bielefeld
872901,1660993200,185,SC Paderborn 07,7,2,191,Holstein Kiel
872902,1661081400,1321,Hansa Rostock,2,0,186,FC St. Pauli
872903,1660993200,189,SV Sandhausen,1,2,171,FC Nurnberg
872904,1660993200,177,Jahn Regensburg,0,6,785,Karlsruher SC
872905,1660926600,179,FC Magdeburg,0,4,166,Hannover 96
872906,1661020200,744,Eintracht Braunschweig,2,2,158,Fortuna Dusseldorf
872907,1661531400,188,Arminia Bielefeld,4,1,744,Eintracht Braunschweig
872908,1661598000,181,SV Darmstadt 98,2,2,180,FC Heidenheim
872909,1661598000,186,FC St. Pauli,2,2,185,SC Paderborn 07
872910,1661625000,171,FC Nurnberg,0,2,175,Hamburger SV
872911,1661686200,191,Holstein Kiel,1,0,189,SV Sandhausen
872912,1661531400,158,Fortuna Dusseldorf,4,0,177,Jahn Regensburg
872913,1661686200,166,Hannover 96,2,1,178,SpVgg Greuther Furth
872914,1661598000,785,Karlsruher SC,2,0,1321,Hansa Rostock
872915,1661686200,745,FC Kaiserslautern,4,4,179,FC Magdeburg
872916,1662202800,178,SpVgg Greuther Furth,2,2,186,FC St. Pauli
872917,1662229800,175,Hamburger SV,1,0,785,Karlsruher SC
872918,1662291000,181,SV Darmstadt 98,1,1,188,Arminia Bielefeld
872919,1662136200,180,FC Heidenheim,2,1,158,Fortuna Dusseldorf
